Fréquence (Hz)	Niveau (dB)
13436,718750	-75,955582
13522,851562	-76,007004
13608,984375	-76,033516
13695,117188	-76,066277
13781,250000	-76,108040
13867,382812	-76,151367
13953,515625	-76,191620
14039,648438	-76,226074
14125,781250	-76,304939
14211,914062	-76,299843
14298,046875	-76,311981
14384,179688	-76,384895
14470,312500	-76,371765
14556,445312	-76,443336
14642,578125	-76,467369
14728,710938	-76,449554
14814,843750	-76,553909
14900,976562	-76,531639
14987,109375	-76,819405
15073,242188	-77,115341
15159,375000	-77,156456
15245,507812	-77,186180
15331,640625	-77,212105
15417,773438	-77,239777
15503,906250	-77,271423
15590,039062	-77,294357
15676,171875	-77,319160
15762,304688	-77,346375
15848,437500	-77,373535
15934,570312	-77,397705
16020,703125	-77,422676
16106,835938	-77,446884
16192,968750	-77,466766
16279,101562	-77,493851
16365,234375	-77,519531
16451,367188	-77,537941
16537,500000	-77,561783
16623,632812	-77,584625
16709,765625	-77,602051
16795,898438	-77,627808
16882,031250	-77,648552
16968,164062	-77,668083
17054,296875	-77,685654
17140,429688	-77,706474
17226,562500	-77,727074
17312,695312	-77,744675
17398,828125	-77,766899
17484,960938	-77,780571
17571,093750	-77,798630
17657,226562	-77,816315
17743,359375	-77,836044
17829,492188	-77,851479
17915,625000	-77,867546
18001,757812	-77,883453
18087,890625	-77,897064
18174,023438	-77,915550
18260,156250	-77,930511
18346,289062	-77,944229
18432,421875	-77,956863
18518,554688	-77,973450
18604,687500	-77,984314
18690,820312	-77,998497
18776,953125	-78,013763
18863,085938	-78,024025
18949,218750	-78,034096
19035,351562	-78,048683
19121,484375	-78,058960
19207,617188	-78,070992
19293,750000	-78,083214
19379,882812	-78,092293
19466,015625	-78,098312
19552,148438	-78,113197
19638,281250	-78,121796
19724,414062	-78,131081
19810,546875	-78,139122
19896,679688	-78,147217
19982,812500	-78,153473
20068,945312	-78,162888
20155,078125	-78,173302
20241,210938	-78,177780
20327,343750	-78,183464
20413,476562	-78,190247
20499,609375	-78,197594
20585,742188	-78,201881
20671,875000	-78,210381
20758,007812	-78,212715
20844,140625	-78,216469
20930,273438	-78,222633
21016,406250	-78,227242
21102,539062	-78,230278
21188,671875	-78,234619
21274,804688	-78,237724
21360,937500	-78,236603
21447,070312	-78,243294
21533,203125	-78,245605
21619,335938	-78,245430
21705,468750	-78,247643
21791,601562	-78,247948
21877,734375	-78,249023
21963,867188	-78,248901
