Fréquence (Hz)	Niveau (dB)
11197,265625	-76,116592
11283,398438	-76,159706
11369,531250	-76,195290
11455,664062	-76,260483
11541,796875	-76,307655
11627,929688	-76,391487
11714,062500	-76,447578
11800,195312	-76,454002
11886,328125	-76,386551
11972,460938	-76,317268
12058,593750	-76,533272
12144,726562	-76,530777
12230,859375	-76,643021
12316,992188	-76,682922
12403,125000	-76,692413
12489,257812	-76,761215
12575,390625	-76,818001
12661,523438	-76,849968
12747,656250	-76,854996
12833,789062	-76,976120
12919,921875	-76,970955
13006,054688	-77,006294
13092,187500	-77,134888
13178,320312	-77,078278
13264,453125	-77,140884
13350,585938	-77,188606
13436,718750	-77,181442
13522,851562	-77,294029
13608,984375	-77,275795
13695,117188	-77,370209
13781,250000	-77,350655
13867,382812	-77,422020
13953,515625	-77,493561
14039,648438	-77,556503
14125,781250	-77,596436
14211,914062	-77,579170
14298,046875	-77,606346
14384,179688	-77,660118
14470,312500	-77,668442
14556,445312	-77,702988
14642,578125	-77,709000
14728,710938	-77,746483
14814,843750	-77,786293
14900,976562	-77,816391
14987,109375	-78,226303
15073,242188	-78,633926
15159,375000	-78,689323
15245,507812	-78,713898
15331,640625	-78,747429
15417,773438	-78,768372
15503,906250	-78,803658
15590,039062	-78,822205
15676,171875	-78,853760
15762,304688	-78,877075
15848,437500	-78,903564
15934,570312	-78,930351
16020,703125	-78,949921
16106,835938	-78,981316
16192,968750	-78,996758
16279,101562	-79,028847
16365,234375	-79,045670
16451,367188	-79,070938
16537,500000	-79,093094
16623,632812	-79,114021
16709,765625	-79,138031
16795,898438	-79,154495
16882,031250	-79,182167
16968,164062	-79,195221
17054,296875	-79,222420
17140,429688	-79,235603
17226,562500	-79,258850
17312,695312	-79,277489
17398,828125	-79,292694
17484,960938	-79,315910
17571,093750	-79,327660
17657,226562	-79,351280
17743,359375	-79,362534
17829,492188	-79,384964
17915,625000	-79,396942
18001,757812	-79,414345
18087,890625	-79,432251
18174,023438	-79,443474
18260,156250	-79,463989
18346,289062	-79,470497
18432,421875	-79,494034
18518,554688	-79,499313
18604,687500	-79,520111
18690,820312	-79,528442
18776,953125	-79,543015
18863,085938	-79,556702
18949,218750	-79,564606
19035,351562	-79,581924
19121,484375	-79,588104
19207,617188	-79,605263
19293,750000	-79,609962
19379,882812	-79,623024
19466,015625	-79,634415
19552,148438	-79,640144
19638,281250	-79,657532
19724,414062	-79,656258
19810,546875	-79,674644
19896,679688	-79,674355
19982,812500	-79,690735
20068,945312	-79,692497
20155,078125	-79,702110
20241,210938	-79,710083
20327,343750	-79,714561
20413,476562	-79,724625
20499,609375	-79,723984
20585,742188	-79,737679
20671,875000	-79,737053
20758,007812	-79,746132
20844,140625	-79,747978
20930,273438	-79,752701
21016,406250	-79,759178
21102,539062	-79,759903
21188,671875	-79,767410
21274,804688	-79,765656
21360,937500	-79,773781
21447,070312	-79,770836
21533,203125	-79,776550
21619,335938	-79,777565
21705,468750	-79,777695
21791,601562	-79,782288
21877,734375	-79,776314
21963,867188	-79,785980
