Fréquence (Hz)	Niveau (dB)
9043,945312	-73,034218
9130,078125	-73,058380
9216,210938	-73,146065
9302,343750	-73,205467
9388,476562	-73,264458
9474,609375	-73,351158
9560,742188	-73,386292
9646,875000	-73,438652
9733,007812	-73,526535
9819,140625	-73,563255
9905,273438	-73,657967
9991,406250	-73,641861
10077,539062	-73,766586
10163,671875	-73,782845
10249,804688	-73,882690
10335,937500	-73,940224
10422,070312	-73,935875
10508,203125	-74,024490
10594,335938	-74,056961
10680,468750	-74,116722
10766,601562	-74,133575
10852,734375	-74,187691
10938,867188	-74,295540
11025,000000	-74,288063
11111,132812	-74,350006
11197,265625	-74,420959
11283,398438	-74,528229
11369,531250	-74,456245
11455,664062	-74,584076
11541,796875	-74,617844
11627,929688	-74,664474
11714,062500	-74,739677
11800,195312	-74,752884
11886,328125	-74,732109
11972,460938	-74,667427
12058,593750	-74,809341
12144,726562	-74,930649
12230,859375	-74,953522
12316,992188	-75,011978
12403,125000	-75,028679
12489,257812	-75,070549
12575,390625	-75,133286
12661,523438	-75,167572
12747,656250	-75,225616
12833,789062	-75,288956
12919,921875	-75,303627
13006,054688	-75,323715
13092,187500	-75,409317
13178,320312	-75,433281
13264,453125	-75,439331
13350,585938	-75,548561
13436,718750	-75,500595
13522,851562	-75,604561
13608,984375	-75,604736
13695,117188	-75,652740
13781,250000	-75,710388
13867,382812	-75,724442
13953,515625	-75,809181
14039,648438	-75,849976
14125,781250	-75,879555
14211,914062	-75,887794
14298,046875	-75,914482
14384,179688	-75,958405
14470,312500	-75,954453
14556,445312	-76,042137
14642,578125	-76,014877
14728,710938	-76,073608
14814,843750	-76,066650
14900,976562	-76,126457
14987,109375	-76,411110
15073,242188	-76,672714
15159,375000	-76,721443
15245,507812	-76,749832
15331,640625	-76,779060
15417,773438	-76,804474
15503,906250	-76,833595
15590,039062	-76,858444
15676,171875	-76,885742
15762,304688	-76,911560
15848,437500	-76,936790
15934,570312	-76,961761
16020,703125	-76,986626
16106,835938	-77,009949
16192,968750	-77,035019
16279,101562	-77,057892
16365,234375	-77,081612
16451,367188	-77,101990
16537,500000	-77,127609
16623,632812	-77,147835
16709,765625	-77,168983
16795,898438	-77,190453
16882,031250	-77,212097
16968,164062	-77,230789
17054,296875	-77,251602
17140,429688	-77,271164
17226,562500	-77,290710
17312,695312	-77,309181
17398,828125	-77,328110
17484,960938	-77,346001
17571,093750	-77,363586
17657,226562	-77,382233
17743,359375	-77,398598
17829,492188	-77,414337
17915,625000	-77,431480
18001,757812	-77,447868
18087,890625	-77,462936
18174,023438	-77,477669
18260,156250	-77,493416
18346,289062	-77,507706
18432,421875	-77,522842
18518,554688	-77,535828
18604,687500	-77,548958
18690,820312	-77,563133
18776,953125	-77,575081
18863,085938	-77,589134
18949,218750	-77,599785
19035,351562	-77,611992
19121,484375	-77,623543
19207,617188	-77,634323
19293,750000	-77,644714
19379,882812	-77,656326
19466,015625	-77,666214
19552,148438	-77,675095
19638,281250	-77,685738
19724,414062	-77,693428
19810,546875	-77,701813
19896,679688	-77,711861
19982,812500	-77,718803
20068,945312	-77,728416
20155,078125	-77,733086
20241,210938	-77,741852
20327,343750	-77,748688
20413,476562	-77,754356
20499,609375	-77,760315
20585,742188	-77,766586
20671,875000	-77,771454
20758,007812	-77,777748
20844,140625	-77,781120
20930,273438	-77,787102
21016,406250	-77,788811
21102,539062	-77,794449
21188,671875	-77,797539
21274,804688	-77,801025
21360,937500	-77,802948
21447,070312	-77,804962
21533,203125	-77,808945
21619,335938	-77,808846
21705,468750	-77,811172
21791,601562	-77,813080
21877,734375	-77,812492
21963,867188	-77,813370
