Fréquence (Hz)	Niveau (dB)
10766,601562	-76,691261
10852,734375	-76,746750
10938,867188	-76,810585
11025,000000	-76,929916
11111,132812	-76,919617
11197,265625	-76,989868
11283,398438	-77,132927
11369,531250	-77,106476
11455,664062	-77,152794
11541,796875	-77,269531
11627,929688	-77,296753
11714,062500	-77,371902
11800,195312	-77,351578
11886,328125	-77,323738
11972,460938	-77,275650
12058,593750	-77,402039
12144,726562	-77,501381
12230,859375	-77,584595
12316,992188	-77,545898
12403,125000	-77,654198
12489,257812	-77,679260
12575,390625	-77,686493
12661,523438	-77,795204
12747,656250	-77,783035
12833,789062	-77,891525
12919,921875	-77,875732
13006,054688	-77,904892
13092,187500	-78,010521
13178,320312	-77,987617
13264,453125	-78,070122
13350,585938	-78,106697
13436,718750	-78,151787
13522,851562	-78,129883
13608,984375	-78,193489
13695,117188	-78,189049
13781,250000	-78,290230
13867,382812	-78,293373
13953,515625	-78,381935
14039,648438	-78,409515
14125,781250	-78,446838
14211,914062	-78,499031
14298,046875	-78,477791
14384,179688	-78,562637
14470,312500	-78,566170
14556,445312	-78,571075
14642,578125	-78,642097
14728,710938	-78,584122
14814,843750	-78,682640
14900,976562	-78,704208
14987,109375	-79,220581
15073,242188	-79,719620
15159,375000	-79,793709
15245,507812	-79,820663
15331,640625	-79,848633
15417,773438	-79,877228
15503,906250	-79,901505
15590,039062	-79,930733
15676,171875	-79,958366
15762,304688	-79,982613
15848,437500	-80,004204
15934,570312	-80,034561
16020,703125	-80,056412
16106,835938	-80,082535
16192,968750	-80,107285
16279,101562	-80,128914
16365,234375	-80,148506
16451,367188	-80,175964
16537,500000	-80,198723
16623,632812	-80,217506
16709,765625	-80,241226
16795,898438	-80,262177
16882,031250	-80,280846
16968,164062	-80,303123
17054,296875	-80,324936
17140,429688	-80,341934
17226,562500	-80,359039
17312,695312	-80,383011
17398,828125	-80,398697
17484,960938	-80,416405
17571,093750	-80,437195
17657,226562	-80,452484
17743,359375	-80,468613
17829,492188	-80,485985
17915,625000	-80,504341
18001,757812	-80,519196
18087,890625	-80,534378
18174,023438	-80,549637
18260,156250	-80,563187
18346,289062	-80,579582
18432,421875	-80,594864
18518,554688	-80,607918
18604,687500	-80,617897
18690,820312	-80,636299
18776,953125	-80,645538
18863,085938	-80,659927
18949,218750	-80,673386
19035,351562	-80,682281
19121,484375	-80,693130
19207,617188	-80,706367
19293,750000	-80,719048
19379,882812	-80,727142
19466,015625	-80,736290
19552,148438	-80,746689
19638,281250	-80,756416
19724,414062	-80,764633
19810,546875	-80,777756
19896,679688	-80,780792
19982,812500	-80,789467
20068,945312	-80,797615
20155,078125	-80,810326
20241,210938	-80,810638
20327,343750	-80,821281
20413,476562	-80,826324
20499,609375	-80,829880
20585,742188	-80,839333
20671,875000	-80,844620
20758,007812	-80,847694
20844,140625	-80,853699
20930,273438	-80,857826
21016,406250	-80,860069
21102,539062	-80,865677
21188,671875	-80,871155
21274,804688	-80,871025
21360,937500	-80,874657
21447,070312	-80,875900
21533,203125	-80,882553
21619,335938	-80,880852
21705,468750	-80,881912
21791,601562	-80,884872
21877,734375	-80,881798
21963,867188	-80,886147
